game,arm,rewardArm,expiryArm,turn,level,lives,gold,score,tier,adId,message,reward,expiresIn,success
29,NONE,NA,NA,48,0,2,1722,2122,"Quite likely","f3t4enj1","Help defending meadow in Fernmere from the intruders",95,1,true
29,NONE,NA,FRESH,49,0,2,1817,2217,"Playing with fire","E8VMEPEJ","Help defending cave in Masonmere from the intruders",59,4,false
30,NONE,NA,NA,0,0,3,0,0,"Sure thing","rAg9v23E","Create an advertisement campaign for Sévérine Collingwood to promote their pot based business",23,7,true
30,NONE,NA,NA,1,0,3,23,23,"Sure thing","yiUNvCCo","Steal cat delivery to Sofia Gylfason and share some of the profits with the people.",60,6,true
30,NONE,NA,NA,2,0,3,83,83,"Piece of cake","2uokemkH","Help Coralie Bloodworth to reach an agreement with Honoré Randell on the matters of disputed clothes",9,5,true
30,NONE,NA,NA,3,0,3,92,92,"Piece of cake","3XyMPFf9","Help Ognian Proudfoot to clean their turnips",5,4,true
30,NONE,NA,NA,4,0,3,97,97,"Piece of cake","9Ip9039t","Help Evi Donalds to clean their turnips",9,7,true
30,NONE,NA,NA,5,0,3,106,106,"Sure thing","dRPgDUUA","Help Wayra Bullock to reach an agreement with Lisandro Faulkner on the matters of disputed cat",17,7,true
30,NONE,NA,EXPIRING,6,0,3,123,123,"Gamble","2AOdAJnK","Create an advertisement campaign for Ekaitz Studwick to promote their weed based business",33,1,true
30,NONE,NA,FRESH,7,0,3,156,156,"Piece of cake","GB0R6IJx","Escort Jothi Bloxham to plains in Bloodburg where they can meet with their long lost squirrel",65,7,true
30,NONE,NA,NA,8,0,3,221,221,"Sure thing","xnqvEkm2","Create an advertisement campaign for Paschal Tindall to promote their cat based business",27,7,true
30,NONE,NA,FRESH,9,0,3,248,248,"Piece of cake","3SXxAhok","Escort Bogumir Stidolph to pasture in Lowefirth where they can meet with their long lost horse",78,7,false
30,NONE,NA,NA,10,0,2,248,248,"Piece of cake","9xIBhMZ7","Steal squirrel delivery to Braidy Ledford and share some of the profits with the people.",44,7,true
30,NONE,NA,NA,11,0,2,292,292,"Quite likely","QUiz0rNs","Help Edmond Beringer to transport a magic turnips to grassland in Fernfair",17,4,true
30,NONE,NA,EXPIRING,12,0,2,309,309,"Gamble","zUxbXTzB","Escort Yvette L'hernault to field in Dovetown where they can meet with their long lost chariot",57,1,true
30,NONE,NA,FRESH,13,0,2,366,366,"Gamble","zRR5gvDn","Help Iob Eldridge to write their biographical novel about their difficulties with a deranged potatoes",39,3,true
30,NONE,NA,NA,14,0,2,405,405,"Piece of cake","R4XeSr2J","Steal chariot delivery to Yima Morrish and share some of the profits with the people.",68,7,true
30,NONE,NA,NA,15,0,2,473,473,"Piece of cake","RF7znjf8","Steal dog delivery to Matéo Immers and share some of the profits with the people.",62,6,true
30,NONE,NA,EXPIRING,16,0,2,535,535,"Rather detrimental","anA86Upp","Create an advertisement campaign for Chioma Presley to promote their horse based business",35,1,true
30,NONE,NA,NA,17,0,2,570,570,"Piece of cake","Rxdf3lGz","Help Katlyn Mathews to sell an unordinary wagon on the local market",20,4,true
30,NONE,NA,NA,18,0,2,590,590,"Piece of cake","SYbg1YXr","Help Julia Abrahams to sell an unordinary dog on the local market",17,3,true
30,NONE,NA,EXPIRING,19,0,2,607,607,"Quite likely","oSJXEONI","Investigate Siddhartha Gladwin and find out their relation to the magic water.",125,1,false
30,NONE,NA,NA,21,0,2,557,607,"Sure thing","X4L3kdzw","Steal dog delivery to Dearbháil Speight and share some of the profits with the people.",65,5,true
30,NONE,NA,EXPIRING,22,0,2,622,672,"Suicide mission","IKuCDEYC","Infiltrate The Fire Wolves and recover their secrets.",141,1,false
30,NONE,NA,EXPIRING,24,0,2,572,672,"Quite likely","Ppcr4lsP","Steal beer mug delivery to Ataahua Garrard and share some of the profits with the people.",39,1,false
30,NONE,NA,FRESH,26,0,2,522,672,"Piece of cake","DPeIvSzj","Steal super awesome diamond squirrel from Sigal Branson",144,4,false
30,NONE,NA,NA,28,0,2,472,672,"Sure thing","XsAQ3Kz0","Steal super awesome diamond beer mug from Esmund Morrish",152,6,false
30,NONE,NA,NA,30,0,2,422,672,"Sure thing","5EHZkYpa","Steal super awesome diamond weed from Mats Hallgrímsson",180,6,false
30,NONE,NA,FRESH,32,0,2,372,672,"Rather detrimental","SSOdrgtr","Investigate Katarina Millhouse and find out their relation to the magic sheep.",155,3,false
30,NONE,NA,NA,34,0,2,322,672,"Sure thing","bTY6wh0Y","Steal super awesome diamond pot from Shae Nicolson",176,7,false
30,NONE,NA,NA,36,0,2,272,672,"Sure thing","hzIAVgNG","Steal super awesome diamond wagon from Zoë Cornell",186,7,false
30,NONE,NA,EXPIRING,38,0,2,222,672,"Sure thing","vMKHCE0i","Steal super awesome diamond clothes from Mere Blackman",161,1,false
30,NONE,NA,FRESH,40,0,2,172,672,"Sure thing","OS8sB98X","Steal super awesome diamond clothes from Rabi̇a Christopher",147,7,false
30,NONE,NA,EXPIRING,42,0,2,122,672,"Piece of cake","q46wPkUQ","Help defending peninsula in Razorsheen from the intruders",106,1,true
30,NONE,NA,EXPIRING,43,0,2,228,778,"Quite likely","ZHNL2sMR","Help defending meadow in Fallbury from the intruders",89,1,true
30,NONE,NA,NA,44,0,2,317,867,"Sure thing","KpUUAuuB","Steal super awesome diamond wagon from Flannery Lynwood",154,4,false
30,NONE,NA,NA,46,0,2,267,867,"Sure thing","PrPNSqE1","Steal super awesome diamond house from Livna Summerfield",159,4,false
30,NONE,NA,FRESH,48,0,2,217,867,"Sure thing","eJpyOAdh","Steal super awesome diamond water from Maeve Clifford",170,4,false
31,NONE,NA,NA,0,0,3,0,0,"Piece of cake","c3T2mUKr","Help Lenora Gabriels to transport a magic horse to peninsula in Orrinkeep",16,7,false
31,NONE,NA,NA,1,0,2,0,0,"Sure thing","kcLHvTWe","Help Ceallachán Anthonyson to sell an unordinary clothes on the local market",18,7,true
31,NONE,NA,NA,2,0,2,18,18,"Piece of cake","R7HgWp1Q","Help Toirdhealbhach Vilhjálmsdóttir to reach an agreement with Henricus Woodward on the matters of disputed bucket",8,7,true
31,NONE,NA,NA,3,0,2,26,26,"Piece of cake","hix2HWKF","Help Machlah Fletcher to fix their cat",7,4,true
31,NONE,NA,NA,4,0,2,33,33,"Piece of cake","HhN5TVvj","Help Éliás Sanderson to clean their water",6,7,true
31,NONE,NA,NA,5,0,2,39,39,"Walk in the park","cyriP2H0","Help Racław Kendall to clean their bucket",1,2,true
31,NONE,NA,EXPIRING,6,0,2,40,40,"Quite likely","hwcJgzcM","Help Ioses Sessions to fix their weed",1,1,true
31,NONE,NA,NA,7,0,2,41,41,"Walk in the park","2nnP0ElW","Create an advertisement campaign for Meade Gilbert to promote their cat based business",42,7,true
31,NONE,NA,NA,8,0,2,83,83,"Walk in the park","KF5t2dCy","Escort Itxaso Þórsson to pasture in Highpeak where they can meet with their long lost turnips",70,6,true
31,NONE,NA,EXPIRING,9,0,2,153,153,"Quite likely","PQHiFtO4","Create an advertisement campaign for Carreen Garland to promote their pan based business",41,1,false
31,NONE,NA,EXPIRING,11,0,2,103,153,"Quite likely","zVRz34px","Help Eustáquio Attwater to sell an unordinary dog on the local market",26,1,true
31,NONE,NA,NA,12,0,2,129,179,"Piece of cake","W5lMZj8k","Create an advertisement campaign for Baak Simmons to promote their dog based business",33,7,true
31,NONE,NA,FRESH,13,0,2,162,212,"Quite likely","jpzau0VC","Steal chariot delivery to Oldřich Anderson and share some of the profits with the people.",51,3,false
31,NONE,NA,NA,15,0,2,112,212,"Sure thing","LMYE5zdE","Steal turnips delivery to Nousha Braddock and share some of the profits with the people.",59,6,true
31,NONE,NA,NA,16,0,2,171,271,"Piece of cake","V6KIkVLP","Create an advertisement campaign for Dalya Mathers to promote their horse based business",36,5,true
31,NONE,NA,NA,17,0,2,207,307,"Piece of cake","WAIzzoWj","Escort Unice Bircann to pasture in Metalhole where they can meet with their long lost sheep",58,4,true
31,NONE,NA,NA,18,0,2,265,365,"Piece of cake","PtnKlFYq","Steal pan delivery to Gratiana Headley and share some of the profits with the people.",56,7,true
31,NONE,NA,NA,19,0,2,321,421,"Piece of cake","xTR0m73S","Create an advertisement campaign for Aisha Marsden to promote their pan based business",40,1,true
31,NONE,NA,EXPIRING,20,0,2,361,461,"Suicide mission","l1iftfOP","Help Draven Stanton to write their biographical novel about their difficulties with a deranged horse",38,1,true
31,NONE,NA,NA,21,0,2,399,499,"Piece of cake","2I8BBcbP","Escort Navdeep Skinner to field in Southscale where they can meet with their long lost sheep",69,6,true
31,NONE,NA,EXPIRING,22,0,2,468,568,"Gamble","MbR3SibR","Escort Raguel William to thrift shoppe in Scaledean where they can meet with their long lost water",66,1,false
31,NONE,NA,EXPIRING,24,0,2,418,568,"Risky","ZbD8q5Q3","Investigate Aniela Deadman and find out their relation to the magic dog.",145,1,false
31,NONE,NA,NA,26,0,2,368,568,"Piece of cake","5AaPQmSh","Help defending thrift shoppe in Whitedinny from the intruders",126,3,true
31,NONE,NA,NA,27,0,2,494,694,"Piece of cake","6SyKdgUz","Escort Mo Leonard to peninsula in Southseed where they can meet with their long lost water",72,2,false
31,NONE,NA,EXPIRING,29,0,2,444,694,"Suicide mission","WA9VnMEJ","Infiltrate The Copper Reapers and recover their secrets.",128,1,false
31,NONE,NA,EXPIRING,31,0,2,394,694,"Piece of cake","IdkjJTT3","Help defending field in Bleakdrone from the intruders",101,1,true
31,NONE,NA,FRESH,32,0,2,495,795,"Risky","DZuWXaZy","Investigate Aifric Þórsson and find out their relation to the magic dog.",160,3,false
31,NONE,NA,FRESH,34,0,2,445,795,"Hmmm....","qD2gPKhl","Help defending pasture in Blackgill from the intruders",94,5,true
31,NONE,NA,FRESH,35,0,2,539,889,"Hmmm....","1HBW5bOd","Help defending peninsula in Eastkeep from the intruders",81,7,true
31,NONE,NA,EXPIRING,36,0,2,620,970,"Walk in the park","EqZ7LrYO","Help defending grassland in Northbury from the intruders",109,1,true
31,NONE,NA,EXPIRING,37,0,2,729,1079,"Sure thing","ubjHypxi","Help defending meadow in Strongsheen from the intruders",110,1,true
31,NONE,NA,NA,38,0,2,839,1189,"Sure thing","XzIJ8F7Q","Help defending thrift shoppe in Easttown from the intruders",75,6,true
31,NONE,NA,NA,39,0,2,914,1264,"Piece of cake","MOMQRI2P","Help defending thrift shoppe in Pencrest from the intruders",103,6,true
31,NONE,NA,NA,40,0,2,1017,1367,"Walk in the park","dTR1yy70","Help defending plains in Towerwell from the intruders",87,6,true
31,NONE,NA,FRESH,41,0,2,1104,1454,"Playing with fire","pezMwIXa","Help defending meadow in Thornchester from the intruders",86,4,true
31,NONE,NA,EXPIRING,42,0,2,1190,1540,"Gamble","IG7y6N1i","Help defending field in Westbury from the intruders",87,1,true
31,NONE,NA,NA,43,0,2,1277,1627,"Quite likely","p8hsLIvS","Help defending grassland in Voidport from the intruders",77,6,true
31,NONE,NA,NA,44,0,2,1354,1704,"Quite likely","arAxSFFA","Help defending woodland in Darkbane from the intruders",67,7,true
31,NONE,NA,NA,45,0,2,1421,1771,"Gamble","T0fJKsrw","Help defending grassland in Fangbane from the intruders",86,5,false
31,NONE,NA,NA,47,0,2,1371,1771,"Risky","IMyau3Do","Help defending grassland in Lowepeak from the intruders",97,3,true
31,NONE,NA,EXPIRING,48,0,2,1468,1868,"Playing with fire","Ii7nvcHC","Help defending plains in Towergill from the intruders",91,1,false
32,NONE,NA,NA,0,0,3,0,0,"Piece of cake","4SUksi0c","Escort Vikentiy Spalding to savannah in Dornspring where they can meet with their long lost bucket",70,7,true
32,NONE,NA,NA,1,0,3,70,70,"Sure thing","6rTeQ5NH","Help Boróka Whinery to fix their wagon",2,7,true
32,NONE,NA,NA,2,0,3,72,72,"Piece of cake","PuWzfArX","Create an advertisement campaign for Roc Fletcher to promote their beer mug based business",25,5,true
32,NONE,NA,NA,3,0,3,97,97,"Sure thing","S7DacYc4","Escort Liborio Paterson to grassland in Northcrest where they can meet with their long lost chariot",86,7,true
32,NONE,NA,NA,4,0,3,183,183,"Piece of cake","Q5yPyU6H","Help Nicolao Winchester to reach an agreement with Cassian Whitney on the matters of disputed cat",12,3,true
32,NONE,NA,NA,5,0,3,195,195,"Piece of cake","vnSFEQKS","Steal house delivery to Šimo Kjartansson and share some of the profits with the people.",60,4,true
32,NONE,NA,EXPIRING,6,0,3,255,255,"Walk in the park","KwEevSFq","Escort Arja Fitzroy to grassland in Strongscale where they can meet with their long lost house",59,1,true
32,NONE,NA,NA,7,0,3,314,314,"Piece of cake","DaU74V24","Steal clothes delivery to Sahak Brigham and share some of the profits with the people.",55,7,true
32,NONE,NA,NA,8,0,3,369,369,"Piece of cake","KItAk0if","Escort Sapphire Langley to grassland in Dornloft where they can meet with their long lost pot",70,6,true
32,NONE,NA,NA,9,0,3,439,439,"Piece of cake","KVeg5vFt","Steal turnips delivery to Noah Franklyn and share some of the profits with the people.",60,5,true
32,NONE,NA,FRESH,10,0,3,499,499,"Gamble","YiwKNN35","Escort Gracelyn Sangster to steppe in Southdeen where they can meet with their long lost cat",55,4,false
32,NONE,NA,EXPIRING,11,0,2,499,499,"Walk in the park","hjljdCID","Help Sung-hoon Mathewson to transport a magic clothes to pasture in Oldton",16,1,true
32,NONE,NA,FRESH,12,0,2,515,515,"Gamble","8Y85jLog","Create an advertisement campaign for Onesiphoros Martins to promote their clothes based business",26,6,true
32,NONE,NA,EXPIRING,13,0,2,541,541,"Walk in the park","IvD8FP9o","Create an advertisement campaign for Jimmie Sanderson to promote their wagon based business",35,1,true
32,NONE,NA,EXPIRING,14,0,2,576,576,"Quite likely","tQgq0gaD","Help Anas Haylock to write their biographical novel about their difficulties with a deranged clothes",37,1,true
32,NONE,NA,FRESH,15,0,2,613,613,"Walk in the park","kLMVkvWh","Steal sheep delivery to Merv Dwerryhouse and share some of the profits with the people.",57,6,true
32,NONE,NA,FRESH,16,0,2,670,670,"Walk in the park","JttorS6i","Escort Jakki Christopherson to thrift shoppe in Bleakwhyte where they can meet with their long lost horse",76,7,true
32,NONE,NA,EXPIRING,17,0,2,746,746,"Piece of cake","v1CAitZ0","Steal pot delivery to Severus Christophers and share some of the profits with the people.",64,1,true
32,NONE,NA,NA,18,0,2,810,810,"Sure thing","tqAV8RfG","Create an advertisement campaign for Sigihild Bowe to promote their squirrel based business",28,2,true
32,NONE,NA,FRESH,19,0,2,838,838,"Quite likely","aZ7r7NiU","Steal water delivery to Taddeo Brassington and share some of the profits with the people.",57,7,true
32,NONE,NA,EXPIRING,20,0,2,895,895,"Suicide mission","BXJljMQD","Help Jayadev Keighley to write their biographical novel about their difficulties with a deranged chariot",27,1,false
32,NONE,NA,EXPIRING,22,0,2,845,895,"Piece of cake","9RzqGo9v","Steal pan delivery to Vasil Blackburn and share some of the profits with the people.",38,1,true
32,NONE,NA,NA,23,0,2,883,933,"Sure thing","RP254VWc","Steal super awesome diamond house from Melati Cockburn",163,3,false
32,NONE,NA,FRESH,25,0,2,833,933,"Hmmm....","ym4yG2pt","Escort Eulalia Dedrick to meadow in Westgannon where they can meet with their long lost cat",54,5,false
32,NONE,NA,FRESH,27,0,2,783,933,"Piece of cake","CvTvfSVB","Escort Csilla Leonardson to meadow in Penseed where they can meet with their long lost chariot",68,3,true
32,NONE,NA,FRESH,28,0,2,851,1001,"Sure thing","Q1HSj6HW","Help defending savannah in Thornheart from the intruders",128,6,true
32,NONE,NA,NA,29,0,2,979,1129,"Sure thing","PHPJGgBY","Steal super awesome diamond water from Yordan Eymor",180,7,false
32,NONE,NA,NA,31,0,2,929,1129,"Sure thing","Ln4gjZUs","Steal super awesome diamond turnips from Sébastienne Ólafsson",153,7,false
32,NONE,NA,NA,33,0,2,879,1129,"Sure thing","NU9EHU5A","Steal super awesome diamond water from Meital Dedrick",170,7,false
32,NONE,NA,EXPIRING,35,0,2,829,1129,"Sure thing","UYE1Y53Z","Steal super awesome diamond wagon from Wawrzyniec Tittensor",191,1,false
32,NONE,NA,NA,37,0,2,779,1129,"Sure thing","CIu7h5oj","Steal super awesome diamond potatoes from Kenaniah Wylie",165,6,false
32,NONE,NA,EXPIRING,39,0,2,729,1129,"Sure thing","TkVw3D2A","Steal super awesome diamond turnips from Daphnée Abraham",155,1,false
32,NONE,NA,NA,41,0,2,679,1129,"Sure thing","Pkd98aX5","Steal super awesome diamond bucket from Eir Belmont",179,5,false
32,NONE,NA,FRESH,43,0,2,629,1129,"Sure thing","CHGID91r","Steal super awesome diamond dog from Pilirani Randell",189,7,false
32,NONE,NA,NA,45,0,2,579,1129,"Sure thing","MFVXbBOv","Steal super awesome diamond chicken from Shemaiah Hermanson",164,7,false
32,NONE,NA,NA,47,0,2,529,1129,"Sure thing","WB5o3FTp","Steal super awesome diamond house from Jocasta Strickland",185,2,false
32,NONE,NA,NA,49,0,2,479,1129,"Sure thing","AMqq9DxA","Steal super awesome diamond beer mug from Jago Kingston",178,7,false
33,NONE,NA,NA,0,0,3,0,0,"Sure thing","HlDuETU7","Help Shelah Christopherson to reach an agreement with Eifion Rowntree on the matters of disputed potatoes",8,7,true
33,NONE,NA,NA,1,0,3,8,8,"Sure thing","PuOjrGWB","Help Nobuyuki Britton to fix their bucket",4,6,true
33,NONE,NA,NA,2,0,3,12,12,"Sure thing","PZoyJodW","Help Eulàlia Arterbury to transport a magic chicken to grassland in Scaleville",15,7,true
33,NONE,NA,NA,3,0,3,27,27,"Sure thing","ETl00cEE","Help Whetu Christinsen to fix their weed",9,7,true
33,NONE,NA,NA,4,0,3,36,36,"Piece of cake","5XirFhmT","Help Salamon Maynard to fix their horse",10,3,true
33,NONE,NA,NA,5,0,3,46,46,"Piece of cake","8OyrfpJh","Help Spyro Arkwright to fix their clothes",8,2,true
33,NONE,NA,FRESH,6,0,3,54,54,"Walk in the park","E684IhA8","Steal beer mug delivery to Glukel Willard and share some of the profits with the people.",54,6,true
33,NONE,NA,EXPIRING,7,0,3,108,108,"Piece of cake","zexLo837","Help Nikomedes Webster to transport a magic chicken to steppe in Masoncawl",13,1,true
33,NONE,NA,NA,8,0,3,121,121,"Sure thing","gja4XMCy","Help Agathangelos Boatwright to reach an agreement with Bibek Paulson on the matters of disputed cat",9,6,true
33,NONE,NA,NA,9,0,3,130,130,"Piece of cake","16L7wxbp","Help Fu Boothman to write their biographical novel about their difficulties with a deranged cat",26,5,true
33,NONE,NA,NA,10,0,3,156,156,"Piece of cake","hOmifR8g","Escort Dearbháil Henryson to village in Frostford where they can meet with their long lost beer mug",57,1,true
33,NONE,NA,NA,11,0,3,213,213,"Walk in the park","J8DC864p","Escort Nikephoros Masters to steppe in Everville where they can meet with their long lost chicken",55,5,true
33,NONE,NA,FRESH,12,0,3,268,268,"Hmmm....","waXGQK8W","Help Melor Arneson to write their biographical novel about their difficulties with a deranged cat",21,6,false
33,NONE,NA,EXPIRING,13,0,2,268,268,"Playing with fire","o9SnHTpS","Create an advertisement campaign for Eliot Prescott to promote their chicken based business",28,1,false
33,NONE,NA,NA,15,0,2,218,268,"Piece of cake","674mQdXt","Steal chariot delivery to Zuleika Wilkinson and share some of the profits with the people.",39,7,false
33,NONE,NA,NA,17,0,2,168,268,"Sure thing","mRs5A1Fe","Steal weed delivery to Hovik Gabrielson and share some of the profits with the people.",31,7,true
33,NONE,NA,FRESH,18,0,2,199,299,"Quite likely","vua7nE4R","Steal clothes delivery to Teodozja Richardson and share some of the profits with the people.",75,5,true
33,NONE,NA,FRESH,19,0,2,274,374,"Walk in the park","KFPpwoxm","Help Donar Honeysett to write their biographical novel about their difficulties with a deranged beer mug",39,7,true
33,NONE,NA,FRESH,20,0,2,313,413,"Piece of cake","wyyHLaSo","Steal chicken delivery to Harinder Dedrick and share some of the profits with the people.",65,6,true
33,NONE,NA,EXPIRING,21,0,2,378,478,"Suicide mission","MV4Y2iH4","Infiltrate The Ice Wolverine Tribe and recover their secrets.",128,1,false
33,NONE,NA,EXPIRING,23,0,2,328,478,"Gamble","m0yccKt3","Investigate Herut Þórsdóttir and find out their relation to the magic dog.",130,1,true
33,NONE,NA,NA,24,0,2,458,608,"Sure thing","ZOlDFLf7","Help defending pasture in Metalbane from the intruders",102,5,true
33,NONE,NA,EXPIRING,25,0,2,560,710,"Gamble","Tb4TMGSa","Infiltrate The Ebony Crosses and recover their secrets.",126,1,false
33,NONE,NA,FRESH,27,0,2,510,710,"Gamble","gi4hafM3","Escort Valeriy Beckham to savannah in Millerwatch where they can meet with their long lost beer mug",79,3,false
33,NONE,NA,FRESH,29,0,2,460,710,"Walk in the park","5ZvrU9PN","Help defending savannah in Bleakcrest from the intruders",104,6,false
33,NONE,NA,FRESH,31,0,2,410,710,"Rather detrimental","O3HMtLKc","Investigate Decebal Spooner and find out their relation to the magic weed.",135,3,true
33,NONE,NA,EXPIRING,32,0,2,545,845,"Rather detrimental","OmzeO6LU","Investigate Otilia Michaelson and find out their relation to the magic weed.",138,1,false
33,NONE,NA,FRESH,34,0,2,495,845,"Playing with fire","kLlNI5sq","Investigate Jofre Sharman and find out their relation to the magic pot.",122,3,false
33,NONE,NA,NA,36,0,2,445,845,"Piece of cake","x5mae3oN","Help defending village in Orrinscale from the intruders",97,6,true
33,NONE,NA,NA,37,0,2,542,942,"Piece of cake","b18KVDd3","Help defending peninsula in Ridgehill from the intruders",86,7,true
33,NONE,NA,NA,38,0,2,628,1028,"Walk in the park","7k1cuQiu","Help defending savannah in Masonspring from the intruders",99,4,true
33,NONE,NA,NA,39,0,2,727,1127,"Piece of cake","S0k5WOdL","Help defending pasture in Ridgekeep from the intruders",89,7,true
33,NONE,NA,NA,40,0,2,816,1216,"Walk in the park","qGD6yjng","Help defending thrift shoppe in Ridgeheart from the intruders",102,2,true
33,NONE,NA,FRESH,41,0,2,918,1318,"Gamble","MsACxbob","Help defending pasture in Lightport from the intruders",90,3,true
33,NONE,NA,NA,42,0,2,1008,1408,"Walk in the park","U2zImsB3","Help defending peninsula in Redtown from the intruders",82,7,true
33,NONE,NA,EXPIRING,43,0,2,1090,1490,"Rather detrimental","sm5QLKTT","Help defending plains in Burnsfire from the intruders",73,1,true
33,NONE,NA,NA,44,0,2,1163,1563,"Walk in the park","BgpwNwBz","Help defending village in Bleakfair from the intruders",94,6,true
33,NONE,NA,NA,45,0,2,1257,1657,"Walk in the park","odsiHpSb","Help defending foggy riverside in Lighthole from the intruders",89,7,true
33,NONE,NA,NA,46,0,2,1346,1746,"Quite likely","4h2PCa1d","Help defending forest in Redsheen from the intruders",117,5,true
33,NONE,NA,FRESH,47,0,2,1463,1863,"Suicide mission","kW1JHvk7","Help defending foggy riverside in Dornmountain from the intruders",63,4,false
33,NONE,NA,NA,49,0,2,1413,1863,"Hmmm....","Agn9PRwu","Help defending manor in Fallham from the intruders",79,6,false
34,NONE,NA,NA,0,0,3,0,0,"Piece of cake","RqbcZxwg","Help Arabella Haggard to reach an agreement with Danica Anthonyson on the matters of disputed chariot",8,7,true
34,NONE,NA,NA,1,0,3,8,8,"Piece of cake","lhGmv0Iv","Help Tomás Sigurðardóttir to reach an agreement with Cibrán Samuels on the matters of disputed dog",8,6,true
34,NONE,NA,NA,2,0,3,16,16,"Piece of cake","nyVQkFJx","Steal chariot delivery to Oighrig Strickland and share some of the profits with the people.",57,5,true
34,NONE,NA,NA,3,0,3,73,73,"Piece of cake","8F4qvzLm","Help Bartholomew Haroldson to fix their chicken",4,7,true
34,NONE,NA,NA,4,0,3,77,77,"Walk in the park","4kxq5v6u","Help Philippus Harford to clean their weed",6,3,true
34,NONE,NA,NA,5,0,3,83,83,"Walk in the park","PYWEGsPI","Create an advertisement campaign for Yosyp Babcock to promote their bucket based business",42,2,true
34,NONE,NA,EXPIRING,6,0,3,125,125,"Gamble","aJVyCk7U","Help Rona Bernard to fix their horse",1,1,false
34,NONE,NA,NA,7,0,2,125,125,"Piece of cake","pNAiy7Gd","Help Cory Gilliam to sell an unordinary squirrel on the local market",19,7,false
34,NONE,NA,NA,9,0,2,75,125,"Sure thing","QtjqZl2l","Steal house delivery to Caoimhín Eldridge and share some of the profits with the people.",60,6,true
34,NONE,NA,FRESH,10,0,2,135,185,"Hmmm....","FIAd4KGB","Help Æðelflæd Harding to write their biographical novel about their difficulties with a deranged house",20,7,true
34,NONE,NA,NA,11,0,2,155,205,"Piece of cake","2ZKzvGpe","Help Vasilii Fitzroy to sell an unordinary turnips on the local market",34,5,true
34,NONE,NA,NA,12,0,2,189,239,"Piece of cake","2sdx0kZz","Help Viltė Westley to sell an unordinary pot on the local market",24,7,true
34,NONE,NA,EXPIRING,13,0,2,213,263,"Hmmm....","XgvsoetT","Help Rei Evanson to reach an agreement with Hamza Rowbottom on the matters of disputed horse",16,1,true
34,NONE,NA,EXPIRING,14,0,2,229,279,"Walk in the park","fu1tBeW9","Create an advertisement campaign for Seòsaidh Sniders to promote their weed based business",30,1,true
34,NONE,NA,NA,15,0,2,259,309,"Sure thing","9TGrsQYC","Steal sheep delivery to Amit Pearson and share some of the profits with the people.",49,6,true
34,NONE,NA,NA,16,0,2,308,358,"Piece of cake","PEpErgMp","Help Beelzebub Dedrick to sell an unordinary squirrel on the local market",19,4,true
34,NONE,NA,FRESH,17,0,2,327,377,"Quite likely","KYEaUDON","Steal chariot delivery to Myung Fleming and share some of the profits with the people.",56,6,true
34,NONE,NA,FRESH,18,0,2,383,433,"Gamble","KmA578u4","Escort Tushar Thwaite to steppe in Fallgarden where they can meet with their long lost water",45,6,true
34,NONE,NA,NA,19,0,2,428,478,"Sure thing","GAt522zq","Escort Kambujiya Seely to village in Burnskeep where they can meet with their long lost clothes",63,7,true
34,NONE,NA,FRESH,20,0,2,491,541,"Walk in the park","lRSJRHHc","Create an advertisement campaign for Mildgyð Chapman to promote their potatoes based business",38,5,false
34,NONE,NA,NA,22,0,2,441,541,"Piece of cake","3Z5VXxka","Help defending field in Westville from the intruders",116,7,true
34,NONE,NA,NA,23,0,2,557,657,"Piece of cake","8t4IJpbo","Help defending pasture in Southgill from the intruders",102,5,true
34,NONE,NA,FRESH,24,0,2,659,759,"Piece of cake","8DDIAyUS","Escort Amata Beverly to village in Blackdeen where they can meet with their long lost pan",76,7,true
34,NONE,NA,EXPIRING,25,0,2,735,835,"Piece of cake","cDzfBv08","Steal horse delivery to Karaugh Albertson and share some of the profits with the people.",53,1,true
34,NONE,NA,NA,26,0,2,788,888,"Piece of cake","JIQTWMoe","Help defending peninsula in Ridgecrest from the intruders",115,4,true
34,NONE,NA,FRESH,27,0,2,903,1003,"Risky","FQZjqhMU","Escort Nithya Debenham to savannah in Whitegill where they can meet with their long lost pot",89,4,false
34,NONE,NA,NA,29,0,2,853,1003,"Sure thing","ZTH5Te5O","Steal super awesome diamond bucket from Makena Attaway",166,7,false
34,NONE,NA,NA,31,0,2,803,1003,"Sure thing","dNPNTbWf","Steal super awesome diamond weed from Charley Bartram",168,6,false
34,NONE,NA,NA,33,0,2,753,1003,"Sure thing","7ImsAA3b","Steal super awesome diamond water from Cajetan Brynjólfsdóttir",167,7,false
34,NONE,NA,FRESH,35,0,2,703,1003,"Sure thing","G2UiQu7K","Steal super awesome diamond potatoes from Abubakar Breckenridge",159,6,false
34,NONE,NA,EXPIRING,37,0,2,653,1003,"Sure thing","ufQgZmMQ","Steal super awesome diamond potatoes from Trudie Ledford",157,1,false
34,NONE,NA,FRESH,39,0,2,603,1003,"Sure thing","Xsqk8Xl8","Steal super awesome diamond weed from Fayiz Pritchett",173,7,false
34,NONE,NA,NA,41,0,2,553,1003,"Sure thing","4HnjBo4W","Steal super awesome diamond dog from Apoorva Sudworth",175,6,false
34,NONE,NA,EXPIRING,43,0,2,503,1003,"Gamble","FtF7fsyc","Help defending savannah in Penheart from the intruders",70,1,true
